file,source_sha256,output,output_sha256,width,height,format,source_bytes,output_bytes
po_mi_x_sf23_t.tga,a71df7515406a00af926d8911f586c1abe2798c43204e8eec2df9ee42d770ac4,po_mi_x_sf23_t.dds,0b52ee03ac41b4de1f9517b839c6f222dbb5290d404e838c405c678af313936c,16,32,DXT1,1554,384
po_mi_x_sf24_l.tga,f5efea35916e2bbe9c76286dd5a32effff12b5aa277cd723867cff05491e0fc4,po_mi_x_sf24_l.dds,9aeb764b63644334790a5dd199933c3fc5fca796c23c2ce0306fc84a23668c8e,128,256,DXT1,98322,16512
po_mi_x_sf24_m.tga,c13cebfefa4f7d1d56c0e6480fd0f7f6bc39d0169e4a32ef9b3dd645883629bf,po_mi_x_sf24_m.dds,0a5e58b7f2953c151c551a9d4ef1bcb92bb043317cfa219c125dff3f598f29d2,64,128,DXT1,24620,4224
po_mi_x_sf24_s.tga,0712df447937d93aae294f4d0763cacde485e7bd52d910385217913eb872a304,po_mi_x_sf24_s.dds,3520c8ff6c6baf212acfb4c6e9493dba86ccb6f45f54f71d268e17a94b3a1044,32,64,DXT1,6162,1152
po_mi_x_sf24_t.tga,631e0aa027c1e400abef096b1a33288ae19e0fdff79cc43b72b458c012406a9d,po_mi_x_sf24_t.dds,2d137aa5016fc7b7e04c3ee42184bb7509d029f573d01b79f1960d258eeef8a2,16,32,DXT1,1554,384
po_mi_x_sf25_l.tga,a7d4c0956913dd6261d9bac816639bc4a9a87d96aed1baf3644ee7c1380f84b9,po_mi_x_sf25_l.dds,8f61fb0414116ad7028ee2d5fe9d0e408d5109114b03b2fb4cd99c43509ced3b,128,256,DXT1,98322,16512
po_mi_x_sf25_m.tga,3299fd476a2b744552834cd95665575f42378dc939f634cc9a0b24ceebda6544,po_mi_x_sf25_m.dds,96bde7c83a750f9103675f762d005a5449b6a342e8f297099faf2174913e795f,64,128,DXT1,24620,4224
po_mi_x_sf25_s.tga,befb7144f01bc7ae7fa974372625d9dc6813b6e722364cc887b75b8f0e8cda18,po_mi_x_sf25_s.dds,75de3c41316b0da14e9f51766f750a0ad910f26e063167f77697ce0aadeed932,32,64,DXT1,6162,1152
po_mi_x_sf25_t.tga,5c97007be39c5056376831752b2f3f09b1e9d7329605b229de07d9a5cab98feb,po_mi_x_sf25_t.dds,9c253b64da6f77c40c35656a0b75f77c8cb6d41f476b632166e4f8a5d598c576,16,32,DXT1,1554,384
po_mi_x_sf26_l.tga,dada787b7474cea778277421cf04ee63838529e6952ccf9f3a2c44baa835f7c1,po_mi_x_sf26_l.dds,0ba66af2872994af2243846d98fe310bddd7ee173e18f0815a2aba2c4b9d47b2,128,256,DXT1,98322,16512
po_mi_x_sf26_m.tga,1947e816d9bdb60850e7b7f7f58456fea1c81af83144cc0c7159eee5ca10d69d,po_mi_x_sf26_m.dds,d844e4f22a648bf5a1280baac85ae9b80a27d88e56d83a0690f2c3a27d5e4210,64,128,DXT1,24620,4224
po_mi_x_sf26_s.tga,4ce78c156e2b494c321350f46f9a26784a45d21d9332dadb776145536be26622,po_mi_x_sf26_s.dds,04e17e4a2290cc9d6050ac3be63676e3556bc54949e007bbbda42471acb4fbed,32,64,DXT1,6162,1152
po_mi_x_sf26_t.tga,54237c20c8e308fb9536d4f781b76a5bc228777494cda0af7cd05bafa3c67a22,po_mi_x_sf26_t.dds,67c99c3a347ca50ca51ac2294521a33d4562f77a20ab1afce90889ec0278874c,16,32,DXT1,1554,384
po_mi_x_sf27_l.tga,fab010668cff714b7bc87129a6ff24b41800d0186593e8f3bd65aade937567e3,po_mi_x_sf27_l.dds,a9bd5a0a4d01970eac3945fc8ee1212000904544b5bc7eb2d73c7d5e58b08a48,128,256,DXT1,98322,16512
po_mi_x_sf27_m.tga,bed239cfa88bb3f47e3f56ad893106f729eae01c90448f08ba82e98b25ff8019,po_mi_x_sf27_m.dds,6e75f36420928e97a1320e7729a2b0fc1fd2e61c6d1fc000c256496c659c9389,64,128,DXT1,24620,4224
po_mi_x_sf27_s.tga,39b12a916af1f5da9d20aba998b9e0f7d2e6db93652426713ac8ef73b6fb8cb4,po_mi_x_sf27_s.dds,c4e5576995609d2e2402aa0009255951b1a9f1b7cf4d937ae38694ca42d47581,32,64,DXT1,6162,1152
po_mi_x_sf27_t.tga,bd8d2789e913f9a7c8f157c3aaf94c8ad6b292bb7592d4167d7281007e6a33e7,po_mi_x_sf27_t.dds,f80268f8bc3b6866e7d431b47dbd0ccb24256f91075efcfc60610abdc867b50d,16,32,DXT1,1554,384
po_mi_x_sf28_l.tga,40022b9a39f2bb9afbfbe2cb5785b42944f612fdd73aae2c58389fe7ca4c124b,po_mi_x_sf28_l.dds,37edba13055135fa04a811e94c2a58e9cb1633c929e95aa8f5ec8a244658a5ec,128,256,DXT1,98322,16512
po_mi_x_sf28_m.tga,631229e2e215edd35c8a896d7dd8450ff982c3c89ad60a1473f43f21f36da624,po_mi_x_sf28_m.dds,d73412b2217401afaa31fbad9b317fa96eb96266860ad229521ed7b73966673e,64,128,DXT1,24620,4224
po_mi_x_sf28_s.tga,1716e8acf4868fe8f116738a7a7a2c93b9cd121114f33bc5559df98668cd9905,po_mi_x_sf28_s.dds,eb2e631441b9460943d6e3148c9ccce50e9b26148b5beb1d10d9bab5ab7a6c00,32,64,DXT1,6162,1152
po_mi_x_sf28_t.tga,955b0ea90f3d750a0ea3c3736df1dadfaec813b92a01c0d93ef16f523813ebf2,po_mi_x_sf28_t.dds,7c7a52794726246d6509fdcf1231f5afb799e81a08dc2eea0c98615e056d09c5,16,32,DXT1,1554,384
po_mi_x_sf30_l.tga,f7fec524b5126bb2a27381cf420f7942f79f418c8ee2aa8ed850e6eb62ff2e3e,po_mi_x_sf30_l.dds,b4f3c5eb31ea7207773ab27d2bf7afe16ff5de79dcb3dc00c4c5901a7e799c5e,128,256,DXT1,98322,16512
po_mi_x_sf30_m.tga,d4a662072d98ca1f1bcbf5a14bc7fafcc4a0d350fa9a69210d0c4a6f517cbe43,po_mi_x_sf30_m.dds,09e649d6d7d44de0ddd306901a301bc6ae0596bc94bbf92a95a36c9cc1bb1e9a,64,128,DXT1,24620,4224
po_mi_x_sf30_s.tga,d136d29508ee96c7a99d3ac43c67fd8ca3a8b3454c6be07e2c7371e5b9ab60a8,po_mi_x_sf30_s.dds,60b042d966b1261f7db12e9684020e8d8c2a1de4f19c551532025f28cf6d4b68,32,64,DXT1,6162,1152
po_mi_x_sf30_t.tga,ed6f2c30f3cc5748c080b9994a106dbe5d43400db4c5476bffabe2c104e7baed,po_mi_x_sf30_t.dds,4c16f50b3369d8825cef30d03f0b30b037bf1bd48e006b8cc73756802151351c,16,32,DXT1,1554,384
po_mi_x_sf31_l.tga,c76e7d5be1ca3eb33dd26e7636b38a4e2559292dcc21fb77699ed95a9dab93b0,po_mi_x_sf31_l.dds,6ee2c0c58d9cfa35ddf7c246833a393ed59869596bfa27dae648ab96abec2568,128,256,DXT1,98322,16512
po_mi_x_sf31_m.tga,6e4c69e927e6edb4c8a1be11e7ef6169ee827767c1b9e394a93451048fbf3764,po_mi_x_sf31_m.dds,e98a80281d2ad3e07318a401006efe09a079c5883e0607f09faf777f237a8f58,64,128,DXT1,24620,4224
po_mi_x_sf31_s.tga,215ea4f15a00526e46ce5af61e5e5d18235551da6a6ea7a54fa7b922dcacf163,po_mi_x_sf31_s.dds,5557c73e782e743823ca15db7fbfed5d4aecffa44863c53f6c53c6898e362072,32,64,DXT1,6162,1152
po_mi_x_sf31_t.tga,71be242415b34d0a594394285132a1d1ac394750a471386c5391e4c17bf0647e,po_mi_x_sf31_t.dds,3aa7d2e6c6c69eb16dd0bd925a669867f24baa13fcb63fb9a0ab9ad92762e4f9,16,32,DXT1,1554,384
po_mi_x_sf35_l.tga,4aa99a5b0cf72d981a30fcaa907e02f6fa3530739bb10950e3562b6c5b3944a9,po_mi_x_sf35_l.dds,bdc9614e308b1c3fe70a5cdef92a9b8fd2056be28e53beea84a7125681586740,128,256,DXT1,98322,16512
po_mi_x_sf35_m.tga,c27ac8a1a32fbf0cebb7f67f6bc96ab795d13f3a602c0b01a736b1fe8074e82e,po_mi_x_sf35_m.dds,617e3902b08ff7b987c36df225ec6c45d62f81425a822a9e84c9e31689ec519b,64,128,DXT1,24620,4224
po_mi_x_sf35_s.tga,3225e38484549521628422cd949dead370f322588e5172655b3c33dd4db89f19,po_mi_x_sf35_s.dds,17cb066c1bfe40775103c734594db31ffbca1929a67aaabdab9548c4b4e93a0a,32,64,DXT1,6162,1152
po_mi_x_sf35_t.tga,76a11cf21bbff9585a9f293ea69c338689469a641b90274dc62213b7cdfb44b7,po_mi_x_sf35_t.dds,cc44530f28eb0f6242469d968329e205b3e7d779e410d75dbdb63aaaee138d6f,16,32,DXT1,1554,384
po_mi_x_sf36_l.tga,4ae5b5375aa575547d542df69720bfafd998538a94ba8c7b1baa21cca97e0e5d,po_mi_x_sf36_l.dds,d97ac0f43456885de5d8cb1bb6892648d2923baf8339bea9a3ef79e2b50fa5e9,128,256,DXT1,98322,16512
po_mi_x_sf36_m.tga,315c7e54fef5422e83970a3fccd8cb56083d34decb26f4a27c7c559a0e09a63c,po_mi_x_sf36_m.dds,3245d928939661bf46935846eda482aa4b52e81fcd17872db44ea26e0c165b5b,64,128,DXT1,24620,4224
po_mi_x_sf36_s.tga,cf79f4e216f6917c4bedde721c492bd970e9fb2cb98754da474d91cea99306b2,po_mi_x_sf36_s.dds,cd441ea1bcd3ed311f0e41b08a408dbb896170dbaf2c585f0bb85711f6976573,32,64,DXT1,6162,1152
po_mi_x_sf36_t.tga,85a30a3e80375e2cd0791ad2c317c977488ceca2ddeed702d16228040560a344,po_mi_x_sf36_t.dds,6626223afa99db255cda4168395dc71bbb93138b2afb0880ccf5f7b96540daad,16,32,DXT1,1554,384
po_mi_x_sf37_l.tga,1bc2d1475b88340d5d9e8fae6a55f016fbd34d319e8ce668024340f9142b8d80,po_mi_x_sf37_l.dds,4ca2158a669fb7cd35e0d5f81273cea5a262064cf8340cf0b13d3236316f90ac,128,256,DXT1,98322,16512
po_mi_x_sf37_m.tga,0d6df39dc2d594b6e99e14935ba459b0a39b0b5befbe6afe9f6861f859668d5a,po_mi_x_sf37_m.dds,bd6988e65a4e816dfaab2997aaf2f3cb15df0f1257af33238fad3970044cd4a9,64,128,DXT1,24620,4224
po_mi_x_sf37_s.tga,fb3b1b30de11b19435dc5943d69a9e83c12f24ab9e9e81b8a8e14fb2cafcaffd,po_mi_x_sf37_s.dds,3ccdbe910936d21df795b0e1c6409a30de53facd99b57bf87fdb2dcddabe7db1,32,64,DXT1,6162,1152
po_mi_x_sf37_t.tga,c2ace7eb325041c01ae32e3fb2faede0cab3112fb3a4660b3e3e206939ed301f,po_mi_x_sf37_t.dds,c6d1cf04c3744beaaa98a4d435792292b1a4b32fc13d1c88549b4dbf068e18ef,16,32,DXT1,1554,384
po_mi_x_sf38_l.tga,1ff77e5075eb5578103117e02ad42613e171a0122970cba39135cc61a2187862,po_mi_x_sf38_l.dds,a8d59b0c7abe90123fae928cdef0f9ae1f537ea7c95d95f0a92493bf674de0b5,128,256,DXT1,98322,16512
po_mi_x_sf38_m.tga,4ccd366c6852ffc83a7fb03082accc5be99d1360f6208794c58c8d05ce6cb91b,po_mi_x_sf38_m.dds,5f5a508fdb8660f42aa10c95bad28af046d95bf735be295e6d174169c1446f45,64,128,DXT1,24620,4224
po_mi_x_sf38_s.tga,d5c65c11b2a17f48e234da8e31beb2d8dcec7db1c055260f8baf399c11c85d24,po_mi_x_sf38_s.dds,d4f87cc642a4a1fd38961ab9c9f3e9db9e727c16e64ae815eebb9160defba77c,32,64,DXT1,6162,1152
po_mi_x_sf38_t.tga,0815034c0e288f0f589c19dddc9417b86538d20b4083a57dcda6b44ccdb57acc,po_mi_x_sf38_t.dds,f08363d86237d3464091bdfe9535660cb7cad1435c0c9a35cd752a5c0b79e7f6,16,32,DXT1,1554,384
po_mi_x_sf39_l.tga,e3c7c2139aad99a925a617bf2993e81c284a85b143ef8698c6d2e5db422d03a3,po_mi_x_sf39_l.dds,423e7d4aabd8fbf9301ec0e9408741571878eb09b53bd8536a40189c3020d5fe,128,256,DXT1,98322,16512
po_mi_x_sf39_m.tga,b5d90e1dc5c09b2c388d1850e4bd63542e0286c151e021f9fc18e15275775184,po_mi_x_sf39_m.dds,a5aee718e828c7672ad213fadd0e11d9cd97c1ecf5b8c9dfc4a203197db4d39c,64,128,DXT1,24620,4224
po_mi_x_sf39_s.tga,e2e72b279b0cf56789c5c4beb961e2beb59c4b26f5dac5534f9f86579ef6f944,po_mi_x_sf39_s.dds,7931ec016ab476b6c5795e1362765bbf9e24fabe1dd12b2dc4fb63afa165baae,32,64,DXT1,6162,1152
po_mi_x_sf39_t.tga,58f6e373c8242f3cba8678a155fbb657f7f59521850140b08e68c74a5b8d8db1,po_mi_x_sf39_t.dds,cf01df6f906b05aebfb024fb30ff46f25b7d2dd543240996e6f7b0a7b4244948,16,32,DXT1,1554,384
po_mi_x_sf40_l.tga,0390920f4a6c858f7ffb492e0540c087fea8b6fddfa39b09b2627545aa85e822,po_mi_x_sf40_l.dds,8b9b510382948641f6720be398a196fe0c212b302a1e86cc9059379edb65cad7,128,256,DXT1,98322,16512
po_mi_x_sf40_m.tga,156b0419cc409015053b34961570c7fc164d73308f629b7e83ff4e6f96fb3f8c,po_mi_x_sf40_m.dds,a9f14a7eb85099b73e5bf67019ae206ba955179819a08baea014b4ef0ed0e298,64,128,DXT1,24620,4224
po_mi_x_sf40_s.tga,fb06a86aebb56acd0b79a7cd67bca5a1a1f5372970ae3810c0e34e88cb0e07bf,po_mi_x_sf40_s.dds,a3c76bbb60106aeb59812053267f624cd784f81c95bb71ac7b6ad3ccb120f784,32,64,DXT1,6162,1152
po_mi_x_sf40_t.tga,9e08d395c247ee6804e413e42380d098b9c01e4b6e18f37ca4aa3ce1abdcfddb,po_mi_x_sf40_t.dds,7c9f25963e06c5b371527050115005d9df6c6f8515068395fea443694ec7d497,16,32,DXT1,1554,384
po_mi_x_sf42_l.tga,50e32fa3e8860d28c4b7d2c42370f6de88d2f5d2e1187211652503f00e84887a,po_mi_x_sf42_l.dds,468e89514b1abfa37c54e82d36c88d271372b915e1396a498e6a60faf7b4f3b6,128,256,DXT1,98322,16512
po_mi_x_sf42_m.tga,5f8fe20dbe23f93b0c563e39ccfe95dbd024c508c94d240641949c6a573c34c1,po_mi_x_sf42_m.dds,224ab2e7087e4741981154a0ccef8d75f1c9a00d4232afcd2a9b4b602abbac82,64,128,DXT1,24594,4224
po_mi_x_sf42_s.tga,c984c188a91c9c05f9bc4abb2605684ad42154f0930d23b3ed29f46967358c06,po_mi_x_sf42_s.dds,12745d8d64897bb600d60f11a7bfb7e76e8a5f5478685d07de9d59c93e6e757f,32,64,DXT1,6162,1152
po_mi_x_sf42_t.tga,d41b7464b3975d90930d887f47c2a657e62769bca709732ab23407ec785f2d7e,po_mi_x_sf42_t.dds,1a8d67827ef1abe79d7ffb56ba08f33ab89b227df5fc8c5c34c90834782d9ae3,16,32,DXT1,1554,384
po_mi_x_sf44_l.tga,adbc0a8aedb0f68f410ac7e0181b6da2c89a157c96892ff4671a9ad98e277754,po_mi_x_sf44_l.dds,1d0034148609df48b91d02a0e4400b09b6fa774de56ba421f0ff5e541ca14f9f,128,256,DXT1,98322,16512
po_mi_x_sf44_m.tga,3ff84c8a10f4ad2b906d8a294bc5b6d9290a5054f34441149b70dff055285dce,po_mi_x_sf44_m.dds,1a6cdb612a53b617f9e998420ca70f208c3602bcb69b9c759ae246378261032e,64,128,DXT1,24594,4224
po_mi_x_sf44_s.tga,47f304aedab773d1be2c7e979156b96e3b02b2e02eefb37b4b58c99cd2d0c2a4,po_mi_x_sf44_s.dds,6833ec0c0a0356571016ba4e9a0a33e7a70c4735bd53a1c022c115cde89e7e17,32,64,DXT1,6162,1152
po_mi_x_sf44_t.tga,6245ce3bbdeac1f59cf23c9ac6c715326a4c4e655d5fe9851756231cfda45404,po_mi_x_sf44_t.dds,82d59549762c50c163c0cea479256e60a6ff224098d777e2c691644edf4dbebd,16,32,DXT1,1554,384
po_mi_x_sf46_l.tga,df9885ec2e6176b3dd30d2c955e584541d06e97f586ae2ac57de25bb3cfb3e27,po_mi_x_sf46_l.dds,9b4527edb605fb3228d03b18566fa5f6cf5d0f54560ab673303f6c1d9dd3413d,128,256,DXT1,98322,16512
po_mi_x_sf46_m.tga,3acbbbcc171a9f01ee1df07a1f956ae2a25096bf7a7110b2a3fd54c49b0d0b7b,po_mi_x_sf46_m.dds,bb11cb408344cd9527284309f77ad96ba59e3f0b64ddc31c39d32392852be927,64,128,DXT1,24594,4224
po_mi_x_sf46_s.tga,0a0e652ea1871704970879b45e8150074061db0f46dfd38d57a075493c630cc1,po_mi_x_sf46_s.dds,e2c1a8c2e7c1ebf62e2aa20b11d1d8ff4f388e351c944ea6e684bc63d2d775fc,32,64,DXT1,6162,1152
po_mi_x_sf46_t.tga,c75cb626ce468c3571f6bfd94065b39906cda9762cb98b00bdf11c3ee40f4bfb,po_mi_x_sf46_t.dds,e563ad7b95b1a0eabb02e557a6a08fd91e57d8c19d9c40e61dbc8a1b626b7b7d,16,32,DXT1,1554,384
po_mi_x_sh01_l.tga,a6595756abc46012806b7e753b154d37b334625e07281454c9be1dda4033a064,po_mi_x_sh01_l.dds,0d5419935f6c682fb0ff848076c7532b0b8f6ebc0d54f5abc5c1b29173606ccd,128,256,DXT1,98322,16512
po_mi_x_sh01_m.tga,30678a39087f73f97f73f143963fe59338a93e218c317451dde8b1fd8d8730ad,po_mi_x_sh01_m.dds,bca3e8e2cb16d87fef748bdf9eb8cccaa62884bcca285fcb0761f38f4787e36c,64,128,DXT1,24594,4224
po_mi_x_sh01_s.tga,8550fe3bb9b416a2f6bb88d6463c61d93c540b5a640df947f414a5692097811e,po_mi_x_sh01_s.dds,c35dc8be5107bd243afa39e9d2de7301fb79c504a4a8e8a4a4aeff7d6dfbbd8b,32,64,DXT1,6162,1152
po_mi_x_sh01_t.tga,eb3435e7113d8025e466cb060c4cc3260d0577618ade0ee6faf1e8bd3365981a,po_mi_x_sh01_t.dds,af3ba90908459d5b118994d5e3d35b70f2f74a9513e9943194e0372702014e0d,16,32,DXT1,1554,384
po_mi_x_sh02_l.tga,84683c89af21dadd1cea971d7c7d6f0edadecb731cca5ec1d9416c3e312bc8d8,po_mi_x_sh02_l.dds,aa4be820cc3d9cd1c1cf3237b63bb12860e34d3b8ff53ebfe03fc9ab31266b2f,128,256,DXT1,98322,16512
po_mi_x_sh02_m.tga,1294f922a9d2fb25966369b336ce6c94a0958f9d9743633ee4414269eaafb0ba,po_mi_x_sh02_m.dds,6fdd064b84871281c1837989c19cd824ce42dca4e82d4b002fe0a2a41fb96fbe,64,128,DXT1,24594,4224
po_mi_x_sh02_s.tga,c168220f1622e862b8810ee562a6c085542b08a953f00962ad94f2d8b6535122,po_mi_x_sh02_s.dds,e9240c67b7ce1a0fa8d539e0b0bc75931e66810c201baf2925865c4c7c5ef777,32,64,DXT1,6162,1152
po_mi_x_sh02_t.tga,5fbf36b2e678d3b31e4233439f4d33f4c3469cb32258ab44c35f66767f57533e,po_mi_x_sh02_t.dds,0b647279076445842fa66328975fb1ddd2b5b345152b0f0ca7f96274cecfde44,16,32,DXT1,1554,384
po_mi_x_sh03_l.tga,711d08bda76d237e4434599b2c8b4c97f7a3e841fbe601b44e354cfc74c8e0a1,po_mi_x_sh03_l.dds,fb37bad862d1d09ffca612137cb77686d0fabdfba7720bbf35fd037cfcef4594,128,256,DXT1,98322,16512
po_mi_x_sh03_m.tga,e0afe3448daedecab779e4aba5e3f0af755bfbf5df0dda9c4c0499d0b76a2a97,po_mi_x_sh03_m.dds,2e51f74caef91a0629de1e41c9420b0a28173b4e3a1131a4038c739aa370000b,64,128,DXT1,24620,4224
po_mi_x_sh03_s.tga,f8b8d3bab064dd0542462719bfd7b1d4e6cbb8237774b037cd5fe456852a1786,po_mi_x_sh03_s.dds,a68b238aee1de7262a0db4a32ec7efebb00e61af5af4c3a7590cb726470975b4,32,64,DXT1,6162,1152
po_mi_x_sh03_t.tga,9f73878789fedaba15245e2b05d2ac510069d1e5695c6ae0f7891a4a3cc5786a,po_mi_x_sh03_t.dds,9e5141d4e679cf27f34fb539d218856639be907cbe70b1acba4fca1dd756251e,16,32,DXT1,1554,384
po_mi_x_sh04_l.tga,60f56236fea510051bd98545503661de646e895651a299a45ba49a4ebedc6a30,po_mi_x_sh04_l.dds,101d8be2543b5252e99f8efb685fbe9389f14d9d84d1bd3867cd8d551141f16d,128,256,DXT1,98322,16512
po_mi_x_sh04_m.tga,5f0e104db5ac7c181a9cc181922d57051286cb6c90b3c969f67fc16c008619ce,po_mi_x_sh04_m.dds,769c537c362b4ad6b6c61eb7b4e4b79f4dba948bdfdb912cb4c5dc17e9f9e188,64,128,DXT1,24594,4224
po_mi_x_sh04_s.tga,81523b84c08a10e4d8c81a5c67daf6bb30384085e29e7c4071b8774240118b07,po_mi_x_sh04_s.dds,35692519b47005104136b3049e4c4785edc9a50d7ec0d2b48047aa3f7a29ce3a,32,64,DXT1,6162,1152
po_mi_x_sh04_t.tga,6771cbcf196734522a45eea921df8952c95c78a0cb771a28708a8beecaf341cf,po_mi_x_sh04_t.dds,1a0b831c683a0fded5fd59eeee01800f9bba69f00cbba9db7743b54019d593ce,16,32,DXT1,1554,384
po_mi_x_sh05_l.tga,d5f2993544ef7d01eae6780e7e9c84af4dbb17c281dad66c39c37bd61c3757b7,po_mi_x_sh05_l.dds,cbfd72e590f72b06aefc4d9cb8651bfd4994c04325b41eab38c3f4e6a1a0ce3c,128,256,DXT1,98322,16512
po_mi_x_sh05_m.tga,58933aa510daf48a6352d55fd20005186bc359c469f64acaca3ee14849e0ed65,po_mi_x_sh05_m.dds,c4496790540ef8cbfd780dd1d341e96744b1cefe78d8125accbd25fd7e414782,64,128,DXT1,24594,4224
po_mi_x_sh05_s.tga,ca6e85fad6600ede3dd7bcccf1460f082770244f875b04050ed316fa8d00fef4,po_mi_x_sh05_s.dds,30f690e49de4568aedb22d66e410cfb64369271c0d6b22c4480e739956690a2e,32,64,DXT1,6162,1152
po_mi_x_sh05_t.tga,c3aefed6d08abcffb0829360e904c2ccfea9b4203bd5a8ff4127ff07e4e7cbfc,po_mi_x_sh05_t.dds,3aa8cba2d8ecaeaa9e01b8b0319b3b4c626a85306004bffdb110fad15b09eaf8,16,32,DXT1,1554,384
po_mi_x_sh06_l.tga,a8647280bb2eb737451e29878dac2b8a97962119342f277f6200eb6526648c2f,po_mi_x_sh06_l.dds,ae6d255455da703c8472b4c28c9c696a13b1022542868e1c3dda0e8f887838c6,128,256,DXT1,98322,16512
po_mi_x_sh06_m.tga,bbb508c6277a1008606b1b20e15fed2f8d8ec7edf33c56600018d2cec3f42051,po_mi_x_sh06_m.dds,bbe78846ba3ab5d597d5e1637d5d130ad1e3df19c2c84e07776f7c8b960bd65c,64,128,DXT1,24594,4224
po_mi_x_sh06_s.tga,2dd9d6bfbeab8249fd65ee7c1a549a31dcaf93a69ba515fbd2fbcc73bb1f2497,po_mi_x_sh06_s.dds,4dfd6e8cf484b94505f18d55395a8438abcd04627c412534293a2684bed15069,32,64,DXT1,6162,1152
po_mi_x_sh06_t.tga,b47970c2b5a4d1391768afbe500747e8f204d3b0120ffd21587499d983816b38,po_mi_x_sh06_t.dds,bbf08cbc4972115d255e410656b8178af7663c490630887b1e0d0bd5f5548ad9,16,32,DXT1,1554,384
po_mi_x_sh07_l.tga,5c86008c5f806a50dd95b4b169cbd70a354fbaa7686ef08794ea00452610a96a,po_mi_x_sh07_l.dds,75fd396751ac1c1ddf36eb7ea398e2df2c09416e7854c8f8b3f39870acf0417c,128,256,DXT1,98322,16512
po_mi_x_sh07_m.tga,ec3c177a49c3e0fa5597bec1465d72341cd78e681999077aadbc73f64f2958e9,po_mi_x_sh07_m.dds,7193cb41a32f74cfea2eb32d3724bdb1d8d53c502fa70b91878558bab4b490ae,64,128,DXT1,24594,4224
po_mi_x_sh07_s.tga,3b23daf267edaea37b8569942537266d4b365ac28d8d6289535bb1fd329c0082,po_mi_x_sh07_s.dds,406d5e8927a99f446fd9fb68d07705d8843a1797724a015ae2dbb1532561d593,32,64,DXT1,6162,1152
po_mi_x_sh07_t.tga,b1d6571ad385953d0ed1c02f26b7beab3c55f09b954c3cc3bb4af8d094687623,po_mi_x_sh07_t.dds,6d449436c2f2570b8496e5efb31877b9b916756edf183a0301dfd9a84b469dbd,16,32,DXT1,1554,384
po_mi_x_sh08_l.tga,6f0619134d6ede5fa828b85a1b5ddaa14ef2256b6de612f630b2a244cf57e98c,po_mi_x_sh08_l.dds,122bdb67e294f0dde9161456c18e8bd49affe15ce214bb662597eb8c35e6d0ab,128,256,DXT1,98322,16512
po_mi_x_sh08_m.tga,a278f7284d7368d514c8ac40605978f22733252959c77f00a59d618592eb6ef8,po_mi_x_sh08_m.dds,a06e3971ed692b7ac9047c3f82df047db0014dcf8aa88c48610dca246dc6e20d,64,128,DXT1,24594,4224
po_mi_x_sh08_s.tga,08266d234b03ca2ebc92542915d166adc432e50f666c7b52bea1b89767b1e4ad,po_mi_x_sh08_s.dds,874537348bdeac80917faf7fc7a51def14943a3635b35c5584153d8d604c02b3,32,64,DXT1,6162,1152
po_mi_x_sh08_t.tga,700d1021c3f5cbc89cdd38770fcb4e4c5ce380279b3ad65579abceb9efa82915,po_mi_x_sh08_t.dds,8ca6e06246d1821c616a3ce4504baa08824646c264de6e65e00ff108a4ed6a58,16,32,DXT1,1554,384
po_mi_x_sh09_l.tga,93219d7aaa8cea1a0db5f3bb112898fa5b7b6682083a465193fe820c767e5137,po_mi_x_sh09_l.dds,dcb72f01c6961a166c6cfd7f9fc9719f37fee0e8a6b1bf9633bb4116f6b46fce,128,256,DXT1,98322,16512
po_mi_x_sh09_m.tga,4a634136c6781deff1a5fa3fd2d3a0684fe4a84589b956d0888ad4953b4c6865,po_mi_x_sh09_m.dds,9f9d0b75a336ecdb9c61a88fc0c59c1e0fccad025b299dc9255104732c64e1d4,64,128,DXT1,24594,4224
po_mi_x_sh09_s.tga,1275d93f523568d834b15653bd8a4125a98b3fc48bc805963293f1592b5d0be8,po_mi_x_sh09_s.dds,af952f5629e89de32609288be1c4d391e010ddcdeef03e2f90e3958dbf53326f,32,64,DXT1,6162,1152
po_mi_x_sh09_t.tga,bf181323c1506480f780ff05ef603329cc80e46b09efebde25493e9d1415b942,po_mi_x_sh09_t.dds,f838a6badfbc844a8baffa4158bfb54de9bad06c6523d86b3f446bb08980770c,16,32,DXT1,1554,384
po_mi_x_sh10_l.tga,924165b3fa397525a0ad3d1805a0b134efb4706fe01ca2ed845e20bd6e503ae3,po_mi_x_sh10_l.dds,eb32697117776ae758a213fd902c1183aa040456491df40c01689278b95e5419,128,256,DXT1,98322,16512
po_mi_x_sh10_m.tga,e255177ab9848ddf1c3ad0cd2f6732e22b79e680c99dec982646bcdebe167cc5,po_mi_x_sh10_m.dds,0e2adb4e0109db20b3ea798a5de6357d05ba5bd9d041e12cfd94852a8f9edffe,64,128,DXT1,24594,4224
po_mi_x_sh10_s.tga,02408ef12da236764849dbde479189b231610d22c99d8df182fb86e524d3d461,po_mi_x_sh10_s.dds,ed708fb94645baa0de899446a07017ece2652f763547e319672dcc273d1f3c1c,32,64,DXT1,6162,1152
po_mi_x_sh10_t.tga,cdda4af347b8f3afa848d93c854519f8996b9d3ca817b6966dbd88a8a2c1a99e,po_mi_x_sh10_t.dds,a3d629710788c16521348be2bdf4e1031f1c50d35f4344e1fb61e3e9a27a73bf,16,32,DXT1,1554,384
